wagon_weight_in_ton,cargo_weight,Distance,dist_opt,Path_is_optimal
1171,617,445,3,1
1435,1031,391,5,1
1247,1052,813,3,1
1228,1206,154,2,1
675,641,575,5,0
1084,1100,139,4,1
1268,941,521,2,0
1472,883,1378,2,0
865,1292,2766,2,1
1050,890,2150,3,0
650,1395,2170,3,0
539,962,782,4,0
1374,1220,656,3,0
1420,1584,2857,5,1
584,1043,996,5,0
1274,853,487,5,1
1108,523,2402,5,0
575,1559,1948,5,1
503,494,2956,3,0
1277,1173,1149,5,1
614,984,2616,4,0
700,1102,1938,2,1
756,418,478,2,0
1050,1179,1374,3,0
564,1155,1398,3,1
1209,896,2973,3,1
573,1243,253,2,1
910,673,1085,4,1
1224,1415,266,4,0
1411,1466,1003,4,0
1480,787,2069,5,1
1298,638,1812,2,0
548,1011,1118,4,0
1364,639,2925,3,0
725,420,1418,5,1
924,694,752,5,0
706,628,1038,3,1
633,659,2190,5,1
897,638,604,4,0
664,1091,2513,5,1
803,1486,1362,3,1
941,1090,1631,4,0
1388,865,1614,4,0
1411,1092,893,5,1
1275,1108,1094,4,1
532,742,1253,4,0
1067,803,2977,3,0
1199,1569,2686,2,1
1457,806,2080,3,0
695,1242,768,3,0
666,826,1640,5,1
610,918,1653,2,1
619,865,1708,2,1
710,755,835,4,1
1345,1474,2542,5,0
874,601,2090,5,1
1233,958,1540,4,0
797,1356,1478,2,1
774,735,1314,2,0
1132,562,1813,3,0
695,420,2262,4,1
976,483,533,4,1
1233,1266,1416,5,0
836,1378,1216,3,0
870,509,107,2,0
1043,643,621,3,1
950,1198,1128,3,0
1403,1580,2420,4,1
501,1449,2533,4,1
1145,1187,225,5,0
934,1441,2127,3,0
656,1042,2755,5,0
1166,961,754,3,1
1233,1191,2636,2,1
1212,1480,1862,5,1
1060,1351,725,5,0
718,1179,248,5,1
1358,1498,2503,2,1
637,789,1398,5,0
908,1118,965,4,1
1294,464,2111,4,0
788,430,839,3,1
561,1559,1976,2,1
687,1367,1119,4,1
1240,410,312,2,0
520,681,665,5,0
1066,1555,1499,5,1
713,927,1234,3,0
513,849,2271,2,1
1461,940,433,2,1
500,1586,874,2,0
1157,636,756,2,1
1040,1070,1373,3,1
976,526,1093,2,0
1127,1392,1537,3,1
1407,476,542,2,1
935,970,1024,2,1
931,626,698,2,0
1296,862,1581,2,0
1133,1411,2882,5,0
1363,739,1660,2,0
525,854,1058,4,0
1310,478,1576,4,1
647,674,172,4,1
1143,914,2830,3,0
1275,549,2481,4,0
1328,1247,2280,2,1
1256,1342,1598,4,0
1284,483,631,4,1
521,1024,543,5,1
1227,810,1936,5,0
640,636,1110,2,0
890,499,642,2,1
687,1028,2076,2,0
1012,1521,1855,3,0
716,1186,1996,2,1
554,789,2689,5,1
1480,1395,1727,3,0
1305,530,229,4,0
783,1563,534,3,1
1264,1311,225,4,1
881,1132,1380,2,1
993,1233,1507,4,0
811,1025,1057,4,0
866,1590,651,5,1
1356,961,1761,5,1
1401,1258,2002,2,1
1035,1266,2369,2,1
967,685,1721,5,0
961,1276,438,5,0
1467,1427,1820,4,1
1218,1369,2305,5,0
1390,1440,130,3,0
683,1163,1162,3,0
608,1498,2265,5,0
1084,1112,882,4,1
608,966,723,2,0
1367,637,209,3,1
574,770,961,4,0
1355,411,2280,3,0
1461,970,1003,5,1
1175,1083,1935,4,1
1420,1498,2683,5,0
606,1529,2662,2,1
1410,1018,1713,3,1
1436,912,799,2,0
678,842,2876,3,1
1282,1222,1027,3,1
1148,443,2571,4,0
1411,1578,461,5,1
863,542,2635,3,1
664,549,2358,2,1
702,501,1671,3,1
884,580,171,5,1
1416,1408,554,3,0
784,661,1439,5,1
506,843,1951,4,0
815,1005,1930,3,1
974,477,646,4,1
532,995,1743,2,0
1259,593,1316,5,1
699,796,196,3,0
948,1043,1399,3,0
1366,1118,321,4,0
1409,410,130,3,1
1368,1139,2852,2,0
664,1314,1902,2,0
1396,664,705,3,0
1245,1526,1428,4,1
842,705,1795,2,0
575,703,2762,3,1
1430,1391,1839,3,0
693,1286,1007,4,1
739,1516,191,4,1
618,939,872,3,0
1413,1123,2527,5,0
1469,1167,1318,2,0
922,1432,1214,4,1
1013,1336,2910,5,1
1143,716,768,2,1
802,1120,836,2,1
1459,632,2114,2,1
1202,1530,1850,2,0
1120,507,2459,4,0
1075,1098,2185,3,0
1025,689,1030,5,1
886,1232,1005,5,0
1393,1186,1038,4,0
692,555,1777,3,1
649,1499,130,4,1
597,821,1209,4,1
1157,583,467,4,0
937,481,1794,4,0
969,1228,507,3,1
1419,1033,285,4,1
659,1410,1283,4,0
1083,733,2352,3,0
770,775,2825,3,0
1195,1415,1786,4,1
892,1456,2153,5,1
535,900,506,2,1
1357,1154,217,4,1
736,831,2684,2,0
1151,629,1078,4,0
1204,1483,422,4,0
558,900,2006,4,1
984,1037,739,2,1
807,1256,513,3,1
535,1485,665,4,0
1454,1387,1633,5,0
513,627,2972,2,1
1395,1346,544,5,0
1125,415,2326,3,0
1124,1019,1211,4,1
667,1358,407,3,0
960,1384,1202,5,1
889,800,2538,2,1
713,1328,692,4,1
731,1457,1272,4,1
1082,782,1005,3,0
911,1005,1121,3,1
599,1397,1129,3,1
901,1406,1210,4,1
1195,824,2477,2,0
861,706,2329,3,1
620,995,1097,2,1
636,1016,2077,2,1
1254,770,897,5,1
1439,501,1977,4,1
805,1375,2662,5,0
904,419,2005,5,0
665,562,1892,4,0
1427,692,2877,5,1
1190,639,1675,5,1
544,1164,2956,4,0
581,1473,578,5,1
567,1239,2633,2,1
946,890,201,2,0
1442,475,1672,5,1
573,1267,895,4,1
1026,1328,1623,4,0
666,947,1660,2,1
1454,624,304,3,1
556,621,1379,5,0
776,401,2514,3,0
1279,634,2104,5,0
917,581,1893,2,1
658,637,2286,5,1
888,1074,516,4,0
524,547,2294,2,0
1303,1031,950,2,1
1322,908,1454,3,0
964,1518,2307,3,1
594,1430,1375,5,0
1316,1398,415,4,0
1086,1186,1290,4,1
1223,1421,1823,4,0
1078,653,1728,2,0
1137,548,1837,2,1
1310,1026,527,2,0
1039,988,1009,3,1
1082,499,1204,3,0
793,1177,1112,3,1
869,514,1989,2,0
1204,569,203,3,0
649,1086,1965,3,1
1494,1128,2440,3,0
1418,1373,2524,5,1
1366,923,1565,5,0
1339,759,2979,4,1
571,1559,2437,4,1
630,1392,2299,4,1
1473,595,1912,5,0
698,958,2416,4,0
874,1541,286,5,1
756,1563,1022,2,0
1216,448,2119,4,1
1323,832,2866,3,0
1359,978,1486,3,1
605,694,1383,2,0
1358,442,2800,2,0
1339,1122,1387,5,0
1360,1287,1395,4,1
1236,1439,661,5,0
945,1341,1537,5,0
841,1505,2827,5,0
1271,1477,1034,4,1
839,834,1710,5,0
751,1495,2062,5,0
1284,909,2482,5,0
524,803,805,4,1
1023,1191,2492,2,1
694,807,1847,2,0
564,1248,2523,2,0
860,435,371,3,0
523,809,2010,4,0
982,733,2427,4,1
520,727,2610,4,0
690,1547,2942,5,1
1327,774,1765,4,0
725,902,1065,4,1
913,1210,1092,4,0
825,1031,2110,2,1
1138,1206,2043,4,1
1161,748,2287,2,0
1409,699,2435,4,1
769,1018,2983,4,1
1131,1427,1164,4,1
845,1513,2025,5,1
1202,1314,2094,3,0
826,1284,1064,4,0
1335,1194,864,3,1
787,618,2262,2,0
545,645,2251,3,1
521,893,2028,4,1
940,430,597,3,0
677,581,1502,2,1
997,541,2249,2,1
1179,994,792,3,0
1380,1198,990,3,0
870,1275,1977,2,0
598,949,928,2,1
881,599,2576,4,0
1002,1131,1275,3,1
1311,847,1259,4,1
807,881,2033,4,1
727,1319,189,4,1
504,509,1390,3,0
759,430,536,2,0
859,935,1883,5,1
1359,595,2145,2,0
1439,1044,1624,4,1
885,1516,2197,3,1
1030,802,2312,2,1
977,519,1299,2,0
510,704,2289,5,0
762,466,2959,4,1
1086,1555,2884,2,1
1341,1258,485,4,1
1188,751,1577,3,0
826,487,2091,2,0
1411,1553,334,5,0
555,931,635,5,0
1474,1504,325,5,0
1020,1281,1588,2,0
577,1526,437,5,1
1406,1553,492,5,0
827,1312,1109,4,1
1268,1120,390,4,1
672,1012,2599,3,1
1458,1525,369,2,1
1032,685,371,2,0
1202,663,1056,3,0
1080,944,865,5,0
617,814,1784,4,0
867,719,1724,3,0
1440,1134,2885,2,1
1006,1570,395,5,1
1063,489,2071,5,0
1084,1526,1338,5,0
1162,1098,2650,4,0
1005,823,481,2,1
1361,786,103,4,0
622,1366,118,2,1
880,1080,1444,2,0
1383,1100,2627,2,0
1387,1416,2119,3,1
1285,476,1392,3,0
1152,787,2444,2,1
1298,821,2538,4,0
729,764,1959,4,0
834,570,1154,4,1
1118,910,1256,5,1
1295,428,396,4,0
1236,478,2878,3,1
1156,1327,427,3,1
1448,851,732,5,1
546,548,149,2,1
1500,623,2563,4,0
1168,1440,2967,2,1
1094,912,1321,3,0
1104,502,1638,2,0
752,1252,2605,3,1
934,951,1256,5,1
1362,672,738,4,0
1050,1536,2198,4,0
519,1509,711,3,0
610,1441,1355,4,1
603,508,2339,4,0
1117,726,1451,2,1
1192,602,297,5,1
1358,727,764,4,0
1356,658,2470,2,1
1002,1456,389,5,0
518,1050,2578,3,0
555,738,1960,5,0
851,1143,904,5,0
896,413,2651,3,1
1127,1445,1537,4,0
766,1096,194,4,0
1049,1333,1636,2,0
1362,880,2369,2,0
1280,1189,1267,2,1
695,753,974,4,0
1217,1341,609,2,1
1437,523,1932,4,0
806,1540,1652,4,1
1346,697,354,3,0
938,1517,434,4,1
828,740,2504,2,1
526,1501,181,4,1
1283,569,302,2,1
1061,690,1273,5,0
580,1492,2100,4,0
1357,559,1919,2,1
1048,1170,1700,3,0
812,1255,2926,5,0
1105,1304,1886,5,1
833,1443,2404,4,1
1360,559,2802,3,1
527,1346,2982,5,0
1216,979,1599,2,0
605,1104,2698,4,0
1452,684,2009,5,0
701,1168,831,3,1
908,1030,2046,4,0
765,689,579,3,1
1131,1249,294,3,0
1241,492,401,4,0
1445,811,821,4,1
765,968,317,5,1
1496,628,2220,4,0
1311,1289,385,2,1
1085,1103,1796,4,0
571,1456,1456,2,0
1446,703,888,5,1
1364,982,1371,4,1
1300,660,2779,5,0
1383,1323,1326,4,0
772,1418,2861,5,1
674,939,2637,2,0
986,1236,2253,5,1
588,412,1206,4,0
1346,1055,1754,3,0
654,1379,2602,3,1
730,776,1282,5,0
592,953,2127,3,0
1113,1538,2671,2,1
1063,1415,1722,2,0
542,1267,438,5,1
1331,1012,1627,3,0
1134,1570,2748,2,0
1247,782,492,4,0
1306,1161,2484,5,1
587,1094,1872,4,0
982,979,778,4,1
1007,867,2148,5,0
695,630,2252,4,0
1086,1050,1334,5,1
1181,899,2177,2,1
1354,874,2563,2,1
1484,991,717,2,1
1111,1008,1608,4,1
721,1252,1613,4,0
515,846,1855,5,0
1193,1116,2101,5,0
527,1280,510,4,0
895,1600,235,5,1
1432,931,488,4,1
643,494,148,5,1
752,908,1306,5,0
1319,482,557,4,0
566,1433,601,4,0
1248,1145,2477,5,0
1223,1329,147,5,1
891,829,314,3,0
757,1120,510,2,1
537,973,2033,3,1
1214,1152,1313,3,1
1492,1498,2226,2,1
1364,1556,2269,3,1
1022,1100,2842,4,1
560,515,2810,5,0
810,693,1302,5,1
982,606,1702,2,0
1255,482,966,4,1
1293,564,2669,2,1
1444,814,2886,5,1
507,1048,1902,2,1
1426,1324,507,2,0
900,1316,2854,3,0
826,1254,560,3,1
519,560,2880,2,1
581,927,1908,3,0
674,661,2942,4,1
1221,1499,1613,4,1
930,1213,984,5,1
1462,1295,426,4,0
545,1301,2506,5,0
973,1500,2440,2,0
782,830,2919,5,0
815,1359,972,5,1
1299,620,2317,4,1
1245,1170,2321,5,0
610,1418,472,5,1
958,1352,132,4,1
747,1137,2462,4,0
790,1120,294,3,0
541,541,1297,3,1
733,687,2270,2,1
1201,503,1224,3,0
706,1108,666,2,0
1323,1021,146,5,1
1021,540,2464,3,1
558,1154,983,5,1
1347,1189,2473,4,1
1290,478,746,2,0
1261,779,1388,2,1
1384,1539,2391,2,0
831,619,269,4,0
910,1460,542,5,0
924,1344,1931,3,1
889,1561,2798,4,1
907,709,266,3,1
622,1103,1458,5,0
1198,1116,2710,4,1
734,1582,946,3,1
646,557,2031,3,1
520,1555,2571,5,1
837,688,972,3,0
511,1510,1608,2,0
1243,1030,2095,2,0
709,794,876,2,1
1393,691,1652,4,0
872,1448,399,2,0
1079,1190,495,3,0
1084,1191,2250,3,0
1089,699,2961,4,1
1080,649,2035,5,1
586,620,798,3,1
894,1187,1863,2,1
950,1564,1401,3,1
980,995,797,2,1
646,665,1118,5,0
1243,858,2320,3,1
932,587,2962,2,1
1224,1469,228,5,0
900,1286,2445,4,1
716,1112,658,2,0
793,566,2538,4,1
1384,940,2809,5,0
615,710,2858,5,0
1219,1398,558,5,0
1381,545,163,3,1
1261,1260,1843,2,0
566,999,1606,4,0
1201,532,1109,4,0
1359,600,2586,2,0
1398,1251,212,4,1
1020,476,1749,5,1
1161,778,1883,5,1
1289,1281,2378,4,1
1144,1177,2202,2,0
855,767,1646,4,1
560,726,1962,4,0
879,688,834,4,0
700,855,2975,5,1
1252,414,2685,4,1
877,1405,1437,5,1
1084,1489,1859,2,0
677,882,2465,5,0
931,1472,2417,5,0
830,896,108,3,0
1060,924,899,5,0
801,680,2132,4,1
1246,1202,1981,5,0
878,1296,948,2,0
687,767,1307,5,0
1050,580,2269,4,0
1452,1293,1838,5,1
1142,418,712,3,1
543,549,1821,3,0
1132,1360,2299,2,0
759,561,2838,2,0
830,1410,932,4,1
818,1224,2911,2,0
907,682,956,4,1
917,871,685,5,1
579,1271,1508,5,0
1463,1539,180,3,1
1189,467,410,4,0
1280,1359,2284,5,0
941,1123,2059,5,0
844,1169,132,5,0
883,1393,2794,2,0
1375,1104,1757,4,1
1117,769,2273,3,0
690,1200,1890,3,0
978,1540,2529,4,1
972,957,1204,3,1
1089,438,231,4,1
521,1354,2774,5,1
871,903,1957,3,0
1347,583,2629,2,1
504,951,2436,5,0
1439,564,476,3,1
1093,1095,747,3,1
1489,862,729,3,0
577,814,1902,2,1
1106,686,2424,4,0
1034,1280,2064,2,0
967,1300,442,3,0
1309,927,2336,3,0
929,490,1641,3,0
1234,1386,979,3,0
1035,1223,1939,2,1
1231,1002,2457,2,0
785,1323,997,2,0
1157,1256,1516,3,0
1208,1416,2119,4,0
570,710,580,5,0
1328,742,2351,2,0
1256,1271,2209,4,0
806,1520,785,5,0
1174,1230,200,4,1
646,1402,2006,4,1
990,1025,2744,2,0
1499,404,380,3,0
1359,1230,2276,4,1
712,1449,645,2,0
947,680,2608,2,0
1365,1456,246,5,0
1179,1595,2321,4,1
1108,1450,2172,2,0
588,1439,563,2,1
1249,767,2076,5,1
1408,1286,1981,3,1
797,688,1835,3,0
1228,1402,888,5,1
580,952,2264,2,0
566,662,2661,5,1
1476,898,315,2,1
1155,742,2263,5,1
731,516,1776,5,1
1034,1002,1999,4,0
522,701,1207,5,1
556,640,1806,2,0
522,1211,225,4,0
916,481,2184,2,1
540,462,740,3,1
803,1353,2148,4,0
1061,1023,1934,5,1
1418,1242,2869,2,0
1467,817,2296,2,1
1475,453,1944,5,0
1414,1571,2646,5,1
825,1173,2571,2,0
664,1163,2294,2,1
1312,1183,2934,2,1
845,842,1386,4,0
554,1190,1255,2,0
1156,636,511,3,1
1082,674,2772,5,0
1338,1479,2870,3,0
1321,1228,454,4,1
1383,1524,1277,4,1
937,1122,1125,2,1
1152,775,2534,3,1
891,737,176,4,0
769,1033,1365,4,1
1455,1202,501,3,0
1383,631,1130,3,1
910,990,2513,4,0
1439,1479,2568,5,1
1494,604,2753,5,1
537,734,2062,4,0
1036,416,1522,5,0
1313,1467,1889,4,1
1167,1308,491,3,1
609,1096,2885,4,0
945,463,265,3,0
1339,565,492,2,1
740,1300,1423,2,1
665,546,2626,4,0
1191,834,2790,5,0
938,669,2276,3,0
1421,1539,1759,3,1
683,1229,155,3,1
534,895,2367,3,0
514,1264,1910,2,0
589,1389,1586,4,0
540,1493,946,2,1
1478,1494,554,2,0
846,1155,1312,4,0
1096,1482,393,4,1
570,1171,1198,2,0
592,1430,1720,3,1
1430,656,2638,2,1
594,1303,1270,3,1
738,1289,1434,4,0
1150,1012,102,4,1
1062,987,2421,3,0
952,683,2624,2,0
975,1422,612,2,0
1275,1099,2549,2,0
1087,747,653,5,1
1159,1137,2284,4,1
1415,773,2861,2,1
795,1313,1408,4,0
713,1065,2126,2,0
1160,919,2756,5,0
1394,820,2648,5,0
731,601,2648,2,0
951,746,1323,5,1
1234,1318,1094,5,0
571,401,639,2,1
634,1306,2877,5,0
550,1434,2365,2,1
1011,663,2886,5,1
1450,1584,1392,4,0
1283,1550,2964,3,1
982,1148,1234,5,0
1270,426,1656,4,0
1179,1030,2742,5,1
555,1271,1409,3,1
794,914,1893,5,1
959,849,271,4,1
1018,1585,627,5,1
659,1224,2994,2,0
798,1537,1604,4,0
797,976,1414,4,1
1203,1170,628,5,0
1041,1598,2169,5,0
1160,1244,1179,3,1
610,411,2480,4,0
1409,1345,797,2,1
1291,1310,235,4,1
1402,663,1460,4,0
862,1473,2766,3,1
1179,674,1542,5,0
892,1175,1003,4,0
1353,429,1578,2,1
663,881,169,4,0
1304,1126,292,3,1
800,1408,836,2,1
731,1533,2107,4,0
1260,1089,1977,3,0
593,954,1337,2,0
1340,953,1451,3,1
1357,1076,1722,2,0
884,507,1867,2,1
725,1079,1246,3,1
991,1031,1559,4,0
571,1076,1070,5,0
994,858,1998,4,1
1195,1574,2562,3,0
524,678,705,4,0
660,789,2704,3,0
1275,1438,547,2,1
770,1572,2349,5,0
971,1592,1955,5,1
998,1389,1557,2,0
768,971,2130,4,1
548,720,2178,2,1
735,1467,897,2,1
1196,908,844,2,0
1455,522,1947,5,0
1056,1521,517,5,1
654,1224,843,3,1
818,1049,2984,3,0
1073,810,1265,3,0
1460,1465,2664,2,1
1420,1464,1860,5,0
1162,605,105,5,0
626,1163,2237,3,0
1128,1338,1567,5,0
1338,1536,1492,5,1
1425,425,1886,4,1
1435,977,809,4,0
1382,1441,590,2,1
1089,694,1039,2,1
967,1579,543,2,0
823,948,1094,3,1
1142,1213,1063,2,0
514,930,2550,3,1
1460,1204,1829,4,0
837,971,625,2,0
642,761,2858,3,1
1056,1528,849,3,1
1136,1390,2367,3,0
1146,792,1987,2,1
516,989,969,5,1
973,454,2282,3,1
1435,1130,786,2,1
509,526,578,5,0
723,488,1789,4,0
1123,1109,581,3,0
846,512,646,5,1
618,1258,210,3,1
1226,660,450,3,1
1390,1283,460,5,1
1012,1101,2402,3,0
945,1100,596,2,0
1021,1563,1860,5,0
650,473,1807,4,0
1363,1435,2436,3,0
1148,1193,2890,3,0
1428,1217,131,5,0
1003,513,1610,5,0
1210,501,363,3,1
1478,478,490,2,0
523,730,2850,4,0
865,657,1882,4,1
1458,760,2415,4,0
1473,1351,931,5,1
684,783,1886,4,1
539,1046,381,5,0
605,706,790,4,1
1446,1242,452,3,1
527,1146,2891,3,0
980,1087,148,2,0
1292,793,1929,3,1
680,1127,966,5,0
912,660,2530,5,0
1170,498,1512,2,0
1234,876,2055,4,1
804,985,280,3,0
1445,1143,1002,5,0
860,1391,2288,5,0
1212,675,498,4,1
1339,902,801,2,0
1242,1559,2119,4,1
1212,1466,2794,5,1
1229,1531,824,4,0
528,1446,1848,4,0
1210,832,1062,4,1
927,788,850,4,1
1278,1222,1156,5,1
860,1491,1594,5,1
1299,770,211,3,1
1230,1354,2811,4,1
1417,1189,158,3,0
1300,1169,996,4,0
1446,1561,2511,3,1
1336,1151,912,4,1
542,470,1557,2,1
707,445,1391,3,0
747,1390,2827,2,0
516,1336,1552,3,1
825,852,202,5,1
1284,1445,1724,2,1
976,763,2753,4,0
643,1526,2154,3,1
645,1213,1579,4,0
503,1547,1994,3,0
888,1178,848,2,1
564,1281,589,2,1
1067,797,848,4,0
1283,1144,2619,2,1
658,1362,272,4,1
1438,1201,1813,5,1
877,1377,1341,2,0
501,538,2339,2,0
802,1290,1884,4,1
664,1294,561,5,0
718,547,2785,5,0
802,1286,2271,5,1
1237,772,945,2,0
937,905,1482,3,1
878,1162,1685,2,1
1492,1008,2835,3,1
676,1209,1949,4,1
1173,760,1237,3,1
1411,992,2597,3,0
1209,828,928,4,0
642,1206,1861,3,1
1145,1231,1050,5,0
852,917,2358,2,1
1393,645,994,2,1
691,813,2441,4,1
565,852,1564,5,1
748,1569,1437,4,0
1404,1212,2119,2,0
1168,1516,1402,5,1
811,1394,679,4,0
948,934,2055,4,0
1243,406,1226,5,0
1382,729,2719,2,0
656,1329,2847,3,1
952,1394,1657,2,0
743,1526,1879,4,0
965,1222,229,2,0
888,1468,2755,3,1
866,1334,2860,4,1
1155,793,228,4,1
864,1487,439,2,0
1419,539,2617,3,1
1206,898,805,3,1
515,1503,2386,5,0
699,401,2354,3,0
503,638,1794,4,0
1494,621,1640,4,0
819,1188,225,2,0
705,530,2222,5,1
1173,1094,604,3,0
1250,1543,2292,3,0
995,1505,1647,4,1
1023,509,2267,3,1
1250,1070,2051,3,1
856,932,2959,4,0
551,638,216,4,0
1004,1343,1376,5,0
641,1581,902,4,0
977,599,2283,3,0
1186,773,984,4,0
637,1510,1658,4,0
1434,1590,2705,5,1
778,1147,2682,3,1
1393,626,2431,4,1
645,755,2696,3,0
1352,728,500,4,1
683,1469,1050,5,0
1295,1244,518,3,1
853,1177,1199,5,1
672,1511,1350,3,1
899,1103,2245,4,0
992,1373,496,5,0
1227,598,1067,2,1
1290,1561,2057,5,0
1372,1404,1092,4,0
1004,1111,697,2,1
1324,1314,2243,4,0
604,1530,2023,2,1
574,1269,947,2,0
792,848,1171,2,0
907,667,392,5,0
1469,1260,426,3,0
1394,961,1806,4,0
1057,405,2359,4,1
903,786,1246,2,0
721,1376,1867,2,0
1037,1340,750,5,0
1443,531,2558,4,0
1167,603,2208,4,0
1207,1288,1654,4,0
1185,820,123,2,1
502,1312,2741,3,1
984,1004,192,4,0
1007,951,265,2,1
1452,1132,2364,5,0
1381,1359,2375,3,0
1424,1387,1828,4,1
505,1301,2495,3,0
536,1053,1751,2,1
855,476,1141,5,0
736,918,654,3,0
944,1119,1302,2,1
1077,625,1731,2,1
566,1470,2743,4,0
1286,889,593,3,1
918,446,584,5,0
1374,1381,2324,3,1
1208,840,1706,3,1
1020,1496,1973,4,0
898,967,2269,5,0
1154,1529,226,5,1
577,1489,1059,4,1
1182,910,1001,2,0
1184,830,2496,3,0
531,502,2203,2,0
934,1132,394,4,0
615,605,421,5,0
712,1276,2576,2,0
1375,1526,1465,2,0
654,785,2069,5,0
734,1191,2881,2,0
1019,669,833,2,0
1201,1485,2571,3,1
1051,445,780,2,1
1209,1265,1912,4,0
830,943,1735,4,1
1081,606,736,5,1
655,996,1268,2,0
685,1540,1754,2,0
1495,1055,993,3,0
1245,1056,2167,3,0
661,1556,2470,5,1
850,654,2850,5,0
735,1272,2059,5,0
556,1058,2438,2,0
1109,1208,1668,4,0
600,1262,2295,4,0
1306,784,184,4,0
1126,1153,1642,3,0
585,1256,288,2,1
769,1372,2191,4,1
761,648,2800,3,1
1216,748,1271,3,1
1031,1139,784,4,0
1321,522,103,3,1
508,1025,1293,2,0
1115,1569,1455,5,1
753,751,1893,5,0
1173,532,2442,2,0
821,1580,146,5,0
1285,1408,405,3,1
1393,1276,1215,2,0
766,1530,2241,3,1
857,1053,2189,3,1
1047,831,938,5,0
1342,908,1482,4,0
1413,1097,140,4,1
712,873,916,3,0
1214,856,1086,2,1
1365,1455,2202,5,1
1357,789,246,3,0
821,897,1508,3,1
1350,1123,757,4,0
532,1551,1573,3,1
1116,1207,2868,4,0
1163,797,2905,4,1
1318,461,1747,2,0
1449,504,2843,3,0
783,639,527,3,1
673,1013,649,5,1
1122,952,141,3,1
1108,1537,1173,2,0
679,1409,2740,4,1
1258,1102,759,2,1
941,512,2805,4,1
1157,1397,1716,3,1
640,833,1256,2,0
1185,797,924,3,0
600,961,1398,4,0
510,1495,2538,2,1
999,488,972,3,1
1415,512,2040,3,0
1297,1030,1647,5,0
968,1522,1073,3,0
1149,675,2818,5,1
811,963,1704,4,1
990,956,1159,3,0
1117,983,441,4,0
804,821,2665,4,0
754,1371,2844,4,1
978,1143,2913,4,0
1007,1382,1054,2,1
943,665,2256,4,0
548,978,2763,5,0
1470,502,2699,2,1
543,1298,959,3,1
1017,1303,252,5,0
652,989,1853,3,1
1164,936,729,2,0
1312,928,2157,4,0
1374,805,778,2,1
671,1541,1912,2,0
857,941,1498,4,0
675,878,2894,3,1
692,565,1541,2,1
788,744,1414,2,0
1097,657,1143,2,0
1381,658,1012,3,1
1125,1038,2162,3,1
563,554,1494,3,1
680,468,240,3,1
1271,1276,1788,5,0
1007,652,298,2,0
1207,871,706,4,0
1474,928,2998,2,1
1343,929,1983,3,1
928,1419,1616,4,0
880,1062,2569,5,0
704,796,2033,5,0
1221,1523,1557,4,1
1455,1479,628,3,1
1465,1116,198,3,1
1072,1542,1294,2,1
1095,1093,2071,2,1
1410,778,1846,4,1
1449,669,1104,4,1
832,1005,2057,5,0
877,480,2746,4,0
995,1326,1184,5,0
751,1515,905,4,0
1289,770,1746,5,0
1398,1178,2409,3,1
645,1528,2627,2,0
894,524,273,4,0
1358,669,2797,2,1
921,818,1708,4,0
1199,1230,2389,4,1
924,975,1522,2,0
826,576,1872,2,1
914,1285,1394,5,0
766,656,2074,5,1
658,1166,314,2,1
659,507,1971,4,1
684,594,553,2,0
990,449,150,4,0
589,1061,2294,2,1
1137,442,1539,5,1
1277,633,2236,4,0
527,518,2804,3,1
588,590,106,4,1
1459,1051,2483,2,1
869,1171,2592,4,1
831,1175,1205,4,1
541,886,2029,3,1
1153,673,1883,2,1
1408,521,2128,4,1
1355,406,2907,4,0
692,510,1478,4,0
982,649,2978,4,1
1309,1194,841,5,1
770,602,1522,3,1
843,1108,1162,4,1
1172,771,399,4,1
1092,461,1445,4,0
692,1189,1077,4,0
914,1325,2890,5,1
880,1041,1244,5,1
571,536,2004,2,1
1489,674,1812,3,1
1495,1213,208,3,0
774,1448,2810,3,0
825,1504,1861,3,1
1084,402,2085,5,0
729,945,320,4,0
1437,403,1221,5,1
597,1123,791,2,1
1230,1563,593,3,0
952,983,1598,5,1
1008,1170,445,4,0
629,1562,2126,3,0
607,1060,206,4,1
576,1466,2036,5,0
1476,905,436,5,0
1327,731,617,2,1
874,1000,748,2,0
1328,563,1763,4,0
919,1301,396,2,1
1457,707,837,3,0
513,1037,1135,4,1
943,1146,2998,3,1
1075,942,626,2,1
1152,698,1770,4,0
1034,1304,2404,2,1
734,804,1137,5,0
1018,832,410,4,0
1082,642,2731,3,1
1458,596,230,3,0
629,591,2742,4,0
1198,1477,2333,3,0
565,1415,937,2,0
1401,702,2310,3,1
703,1542,1408,3,0
1400,1188,1797,2,1
1347,636,2604,4,0
555,1568,276,4,1
1117,1053,1706,2,1
1055,1275,888,5,0
1407,1551,268,5,0
1498,744,2808,3,0
839,1189,2398,3,1
596,703,1451,2,1
1319,992,1566,4,0
946,1065,2036,4,0
1194,1566,1146,4,1
618,708,2129,2,0
675,641,597,4,1
985,400,541,4,0
1287,452,627,2,1
1197,648,2865,2,1
1422,937,2375,3,0
543,719,1880,4,1
1402,729,1006,4,0
1249,580,284,2,0
661,738,1004,3,0
1186,997,635,3,0
1226,1077,2532,2,1
1054,1267,1961,3,0
910,1083,1693,3,1
1359,1105,1563,3,1
789,815,2610,3,1
1323,617,2539,5,1
1289,1439,2564,3,0
1388,761,1265,2,1
700,555,2080,3,0
1282,410,239,2,0
521,1213,934,2,1
561,1338,2804,2,1
1238,1096,1082,4,1
